loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
2752,1366998,-0.0024,0.0,0.0012,0.0,1519,0,0.0,0.0,0.003490658498693331,-0.0017453292493466656,-0.003490658498693331,0.006981316997386662,-0.1149216796875,0.15322890625,-9.7683427734375,-0.11013327636718749,0.63206923828125,-9.935936889648437,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.252,279.028,7261.448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1366.998,1.366998
2756,1368985,-0.0024,0.0,0.0012,0.0,1519,0,-0.0017453292493466656,0.0017453292493466656,0.0017453292493466656,-0.005235987748039996,0.0017453292493466656,0.008726646246733328,-0.1149216796875,0.1484405029296875,-9.763554370117188,0.26336218261718747,1.0199299072265624,-9.950302099609374,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,269.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.251,279.027,7261.491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1368.9850000000001,1.368985
2760,1370972,-0.0024,0.0,0.0012,0.0,1519,0,-0.0017453292493466656,0.003490658498693331,0.0017453292493466656,0.0,0.006981316997386662,0.005235987748039996,-0.13407529296874998,0.143652099609375,-9.753977563476562,0.8283937744140625,1.0199299072265624,-10.606313354492187,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.25,279.026,7261.534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1370.972,1.3709719999999999
2764,1372958,-0.0024,0.0,0.0012,0.0,1519,0,0.0017453292493466656,0.0,0.003490658498693331,0.005235987748039996,0.005235987748039996,0.0017453292493466656,-0.13407529296874998,0.143652099609375,-9.739612353515625,0.0383072265625,0.08140285644531249,-10.716446630859375,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,272.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.249,279.025,7261.578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1372.958,1.372958
2768,1374945,-0.0024,0.0,0.0012,0.0,1519,0,0.003490658498693331,0.0017453292493466656,0.0,0.006981316997386662,0.005235987748039996,-0.006981316997386662,-0.1388636962890625,0.1580173095703125,-9.739612353515625,-0.39743747558593745,-0.59376201171875,-9.9981861328125,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,268.0,274.0,272.0,283.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.248,279.024,7261.622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1374.945,1.3749449999999999
2772,1376932,-0.0024,0.0,0.0012,0.0,1519,0,0.0017453292493466656,-0.0017453292493466656,-0.0017453292493466656,0.005235987748039996,-0.005235987748039996,-0.01221730474542666,-0.13407529296874998,0.16759411621093748,-9.734823950195311,-0.6751648681640625,-0.82360537109375,-9.299079248046874,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.246,279.023,7261.665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1376.932,1.376932
2776,1378919,-0.0024,0.0,0.0012,0.0,1508,0,0.0017453292493466656,-0.003490658498693331,-0.0017453292493466656,0.0,-0.006981316997386662,-0.006981316997386662,-0.1197100830078125,0.181959326171875,-9.734823950195311,-0.833182177734375,-0.8188169677734375,-9.083601098632812,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,272.0,272.0,269.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.245,279.023,7261.709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1378.919,1.378919
2780,1380906,-0.0024,0.0,0.0012,0.0,1508,0,0.0017453292493466656,-0.0017453292493466656,-0.0017453292493466656,0.0017453292493466656,-0.003490658498693331,0.0,-0.11013327636718749,0.1867477294921875,-9.749189160156249,-0.3064578125,-0.33039982910156246,-8.973467822265624,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,269.0,272.0,272.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.244,279.022,7261.752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1380.906,1.380906
2784,1382893,-0.0024,0.0,0.0012,0.0,1508,0,0.0017453292493466656,-0.003490658498693331,0.0,-0.003490658498693331,-0.005235987748039996,0.0,-0.1005564697265625,0.19153613281249998,-9.753977563476562,-0.15322890625,0.12449848632812499,-9.974244116210937,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.243,279.021,7261.796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1382.893,1.382893
2788,1384880,-0.0024,0.0,0.0012,0.0,1508,0,0.0,0.0,0.0017453292493466656,-0.005235987748039996,0.006981316997386662,0.008726646246733328,-0.1005564697265625,0.1867477294921875,-9.758765966796874,0.047884033203124995,-0.0047884033203125,-9.634267480468749,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,279.0,0.0,0.0,0.0,0.0,269.0,274.0,269.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.242,279.02,7261.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1384.88,1.3848799999999999
2792,1386867,-0.0024,0.0,0.0012,0.0,1508,0,-0.003490658498693331,0.0,0.0017453292493466656,-0.010471975496079993,-0.0017453292493466656,0.006981316997386662,-0.11013327636718749,0.181959326171875,-9.753977563476562,0.928950244140625,0.39743747558593745,-9.983820922851562,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.241,279.019,7261.883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1386.867,1.3868669999999998
2796,1388854,-0.0024,0.0,0.0012,0.0,1508,0,-0.003490658498693331,0.0,0.0017453292493466656,-0.005235987748039996,0.003490658498693331,0.0017453292493466656,-0.1197100830078125,0.1771709228515625,-9.753977563476562,0.5746083984375,0.5315127685546874,-10.041281762695311,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,272.0,272.0,269.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.239,279.019,7261.926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1388.854,1.388854
2800,1390841,-0.0024,0.0,0.0012,0.0,1508,0,-0.0017453292493466656,0.0017453292493466656,0.0017453292493466656,0.0017453292493466656,0.005235987748039996,0.0,-0.12449848632812499,0.1771709228515625,-9.753977563476562,0.32561142578124996,-0.19153613281249998,-10.218452685546874,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,-0.17453292493466654,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,271.0,271.0,271.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.238,279.018,7261.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1390.8410000000001,1.390841
2804,1392828,-0.0024,0.0,0.0012,0.0,1508,0,0.0017453292493466656,0.0,0.0,0.008726646246733328,0.005235987748039996,-0.005235987748039996,-0.13407529296874998,0.1867477294921875,-9.758765966796874,-0.1388636962890625,-0.5458779785156249,-9.792284790039062,0.0,0.0,0.0,0.0,0.9996308600959763,-0.008121077888519748,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-37.237,279.017,7262.014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1392.828,1.392828
